Year,player_name,last_name,first_name,team,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists
2019,"Fulgenzi, Nick",Fulgenzi, Nick,BLS,,11,0,1,1,14,0,0,0,0
2019,"Gabura, James",Gabura, James,OAK,,8,0,1,1,2,0,0,0,0
2019,"Garcia, Jacob",Garcia, Jacob,NA,,1,1,0,1,0,1,0,0,0
2019,"Gaston, Alex",Gaston, Alex,SCA,,1,0,1,1,0,0,1,0,0
2019,"Gowland, James",Gowland, James,SNA,,15,0,1,1,4,0,0,0,0
2019,"Hazelwood, Oliver",Hazelwood, Oliver,PET,,4,0,1,1,0,0,0,0,0
2019,"Hunt, Jamie",Hunt, Jamie,ORA,,14,0,1,1,14,0,0,0,0
2019,"Jackman AP, Brian",Jackman AP, Brian,OAK,,1,1,0,1,0,0,0,0,0
2019,"Knowles, Jakob",Knowles, Jakob,KWE,,3,0,1,1,0,0,0,0,0
2019,"Kromer, Adam",Kromer, Adam,WHI,,19,0,1,1,12,0,0,0,0
2019,"Lyons, Brad",Lyons, Brad,PET,,8,1,0,1,33,0,0,0,0
2019,"Martin, Callyn",Martin, Callyn,KWE,,11,1,0,1,4,0,0,0,0
2019,"McMillan, Jacob",McMillan, Jacob,SCA,,2,1,0,1,0,0,0,0,0
2019,"Miller, Matt",Miller, Matt,SNA,,11,0,1,1,2,0,0,0,0
2019,"Noseworthy UAP, Caden",Noseworthy UAP, Caden,MIM,,3,0,1,1,0,0,0,0,0
2019,"Robinson, Kobe",Robinson, Kobe,BLS,,20,0,1,1,27,0,1,0,0
2019,"Roode, Nick",Roode, Nick,PET,,1,0,1,1,0,0,0,0,0
2019,"Smith, Jayden",Smith, Jayden,SNA,,9,1,0,1,2,0,0,0,0
2019,"Snow, Gavin",Snow, Gavin,OAK,,3,1,0,1,0,0,0,0,0
2019,"Squire Hill, Isaac",Squire Hill, Isaac,SNA,,14,0,1,1,19,0,0,0,0
2019,"Stannard, Ethan",Stannard, Ethan,PET,,18,1,0,1,26,0,0,0,0
2019,"Steele, Liam",Steele, Liam,BRA,,8,0,1,1,4,0,1,0,0
2019,"Stroop, Mark",Stroop, Mark,PET,,1,1,0,1,0,0,0,0,0
2019,"Tanner, Cole",Tanner, Cole,KWE,,2,0,1,1,0,0,0,0,0
2019,"Vanderude, Lydon",Vanderude, Lydon,PET,,1,0,1,1,0,0,0,0,0
2019,"White, Keegan (AP)",White, Keegan (AP),WHI,,1,1,0,1,0,0,0,0,0
2019,"Zavitz, Keaton",Zavitz, Keaton,SCA,,1,0,1,1,0,0,0,0,0
2019,"(AP) Braithwaite, Andrew",(AP) Braithwaite, Andrew,TOR,,3,0,0,0,19,0,0,0,0
2019,"(AP) Byrne, Brendan",(AP) Byrne, Brendan,TOR,,1,0,0,0,0,0,0,0,0
2019,"(AP) Gagne, Martin",(AP) Gagne, Martin,TOR,,1,0,0,0,0,0,0,0,0
2019,"(AP) Hickey, Jackson",(AP) Hickey, Jackson,TOR,,2,0,0,0,2,0,0,0,0
2019,"(AP) McLaughlin, Aidan",(AP) McLaughlin, Aidan,TOR,,2,0,0,0,0,0,0,0,0
2019,"(AP) Quance, Ethan",(AP) Quance, Ethan,TOR,,1,0,0,0,0,0,0,0,0
2019,"(AP) Stepto, Marcus",(AP) Stepto, Marcus,TOR,,1,0,0,0,2,0,0,0,0
2019,"(AP) Veltman, Kris",(AP) Veltman, Kris,TOR,,1,0,0,0,0,0,0,0,0
2019,"(UAP) Crawford, Doug",(UAP) Crawford, Doug,TOR,,1,0,0,0,0,0,0,0,0
2019,"(UAP) Romano, Dante",(UAP) Romano, Dante,TOR,,1,0,0,0,0,0,0,0,0
2019,"Aggus, Hunter",Aggus, Hunter,BUR,,7,0,0,0,8,0,0,0,0
2019,"Albert AP, Richie",Albert AP, Richie,KWE,,1,0,0,0,0,0,0,0,0
2019,"Allaer, Landon",Allaer, Landon,KWE,,1,0,0,0,0,0,0,0,0
2019,"Almond, Jack",Almond, Jack,OAK,,1,0,0,0,0,0,0,0,0
2019,"Barnes (AP), Brett",Barnes (AP), Brett,KWE,,2,0,0,0,0,0,0,0,0
2019,"Beaulieu AP, Noah",Beaulieu AP, Noah,MIM,,1,0,0,0,0,0,0,0,0
2019,"Bedlington, Morgan",Bedlington, Morgan,PET,,1,0,0,0,0,0,0,0,0
2019,"Bolger (AP), Nathan",Bolger (AP), Nathan,KWE,,1,0,0,0,0,0,0,0,0
2019,"Bomberry, Davin",Bomberry, Davin,SNA,,1,0,0,0,0,0,0,0,0
2019,"Boyle, Brenden",Boyle, Brenden,BUR,,9,0,0,0,2,0,0,0,0
2019,"Braitwhaite, Andrew",Braitwhaite, Andrew,TOR,,1,0,0,0,4,0,0,0,0
2019,"Chubb AP, Jay",Chubb AP, Jay,SNA,,2,0,0,0,0,0,0,0,0
2019,"Connel, Caleb",Connel, Caleb,PET,,2,0,0,0,2,0,0,0,0
2019,"Coulman AP, Zack",Coulman AP, Zack,OAK,,2,0,0,0,4,0,0,0,0
2019,"Cox, Avery",Cox, Avery,PET,,1,0,0,0,2,0,0,0,0
2019,"Crowley, Ben",Crowley, Ben,PET,,1,0,0,0,0,0,0,0,0
2019,"Dale AP, Owen",Dale AP, Owen,MIM,,6,0,0,0,0,0,0,0,0
2019,"Dale, Owen",Dale, Owen,PET,,5,0,0,0,2,0,0,0,0
2019,"Dalton, Andrew",Dalton, Andrew,PET,,3,0,0,0,2,0,0,0,0
2019,"DeAmicis, Matt",DeAmicis, Matt,BRA,,1,0,0,0,0,0,0,0,0
2019,"Delill, Riley",Delill, Riley,BRA,,16,0,0,0,14,0,0,0,0
2019,"Dempers, Tristan (AP)",Dempers, Tristan (AP),WHI,,2,0,0,0,0,0,0,0,0
2019,"Dempers, Tristen",Dempers, Tristen,WHI,,19,0,0,0,6,0,0,0,0
2019,"Dong AP, Chris",Dong AP, Chris,OAK,,1,0,0,0,2,0,0,0,0
2019,"Doxtator, Isaac",Doxtator, Isaac,SNA,,1,0,0,0,0,0,0,0,0
2019,"Draper, Brett",Draper, Brett,ORA,,1,0,0,0,2,0,0,0,0
2019,"Dunn (AP), Jack",Dunn (AP), Jack,KWE,,1,0,0,0,0,0,0,0,0
2019,"Elliott, Darren (AP)",Elliott, Darren (AP),WHI,,2,0,0,0,0,0,0,0,0
2019,"English, Ty",English, Ty,BUR,,1,0,0,0,0,0,0,0,0
2019,"Essensa AP, Ryan",Essensa AP, Ryan,MIM,,2,0,0,0,0,0,0,0,0
2019,"Ethier AP, Nate",Ethier AP, Nate,NA,,1,0,0,0,2,0,0,0,0
2019,"Fearn, Aiden",Fearn, Aiden,SNA,,1,0,0,0,0,0,0,0,0
2019,"Ferguson, Jacob",Ferguson, Jacob,PET,,1,0,0,0,0,0,0,0,0
2019,"Ferris AP, Liam",Ferris AP, Liam,MIM,,2,0,0,0,8,0,0,0,0
2019,"Fletcher AP, Tye",Fletcher AP, Tye,KWE,,2,0,0,0,2,0,0,0,0
2019,"Gowland, Sam",Gowland, Sam,SNA,,2,0,0,0,0,0,0,0,0
2019,"Hazelwood, Oliver",Hazelwood, Oliver,PET,,2,0,0,0,2,0,0,0,0
2019,"Horsley, Andrew",Horsley, Andrew,BRA,,11,0,0,0,36,0,0,0,0
2019,"Hulbert, Nick",Hulbert, Nick,OAK,,19,0,0,0,11,0,0,0,0
2019,"Hyland, Quinn (AP)",Hyland, Quinn (AP),WHI,,2,0,0,0,0,0,0,0,0
2019,"Ielcoulson, Jacob",Ielcoulson, Jacob,PET,,1,0,0,0,0,0,0,0,0
2019,"Jackson, Trent",Jackson, Trent,SCA,,9,0,0,0,2,0,0,0,0
2019,"Jacobs, Myles",Jacobs, Myles,SNA,,1,0,0,0,0,0,0,0,0
2019,"Jellton, Cade",Jellton, Cade,PET,,1,0,0,0,0,0,0,0,0
2019,"Johnson, Jacob",Johnson, Jacob,SCA,,4,0,0,0,21,0,0,0,0
2019,"Kahn, Keegan",Kahn, Keegan,BUR,,1,0,0,0,0,0,0,0,0
2019,"Keenan, Luke",Keenan, Luke,WHI,,3,0,0,0,4,0,0,0,0
2019,"Kolodka, Tyler",Kolodka, Tyler,SCA,,1,0,0,0,0,0,0,0,0
2019,"Kolwich, Kyle",Kolwich, Kyle,TOR,,1,0,0,0,0,0,0,0,0
2019,"Landriault, Noah",Landriault, Noah,BLS,,1,0,0,0,0,0,0,0,0
2019,"Lawr (AP), Harry",Lawr (AP), Harry,ORA,,1,0,0,0,0,0,0,0,0
2019,"Lefebvre, JŽrŽmi (AP) Phoenix-",Lefebvre, JŽrŽmi (AP) Phoenix-,TOR,,2,0,0,0,0,0,0,0,0
2019,"Lint, Connor",Lint, Connor,BLS,,20,0,0,0,15,0,0,0,0
2019,"Longotore, Jackson",Longotore, Jackson,PET,,1,0,0,0,0,0,0,0,0
2019,"Lowe, Reid",Lowe, Reid,BRA,,12,0,0,0,2,0,0,0,0
2019,"MacDonnell, Ben (AP)",MacDonnell, Ben (AP),WHI,,11,0,0,0,4,0,0,0,0
2019,"McGrath (AP), Liam",McGrath (AP), Liam,ORA,,1,0,0,0,0,0,0,0,0
2019,"McMillan, Jacob",McMillan, Jacob,SCA,,1,0,0,0,0,0,0,0,0
2019,"Miller (UAP), Davin",Miller (UAP), Davin,SNA,,1,0,0,0,0,0,0,0,0
2019,"Miller, Zachary",Miller, Zachary,SNA,,2,0,0,0,0,0,0,0,0
2019,"Minor, Bench",Minor, Bench,OAK,,9,0,0,0,4,0,0,0,0
2019,"Newman, Tyler",Newman, Tyler,TOR,,1,0,0,0,0,0,0,0,0
2019,"O'Connell AP, Brodie",O'Connell AP, Brodie,ORA,,2,0,0,0,0,0,0,0,0
2019,"Olan, Ryan",Olan, Ryan,WHI,,1,0,0,0,0,0,0,0,0
2019,"Parkinson, Jacob",Parkinson, Jacob,BUR,,1,0,0,0,0,0,0,0,0
2019,"Pattyn, Matt",Pattyn, Matt,KWE,,1,0,0,0,0,0,0,0,0
2019,"Pellicione, David",Pellicione, David,TOR,,1,0,0,0,0,0,0,0,0
2019,"Pouliot (UAP), Nathan",Pouliot (UAP), Nathan,SNA,,1,0,0,0,0,0,0,0,0
2019,"Radbourne (AP), Kent",Radbourne (AP), Kent,KWE,,1,0,0,0,0,0,0,0,0
2019,"Ristov (AP), Owen OJ",Ristov (AP), Owen OJ,KWE,,3,0,0,0,2,0,0,0,0
2019,"Robinson, Tim",Robinson, Tim,PET,,2,0,0,0,0,0,0,0,0
2019,"Rutty, Nolan",Rutty, Nolan,BLS,,6,0,0,0,10,0,0,0,0
2019,"Sands, Raps",Sands, Raps,PET,,1,0,0,0,0,0,0,0,0
2019,"Shand, Matt (AP)",Shand, Matt (AP),WHI,,1,0,0,0,0,0,0,0,0
2019,"Shoreman, Devin",Shoreman, Devin,BLS,,2,0,0,0,0,0,0,0,0
2019,"Stoop, Jacob",Stoop, Jacob,PET,,1,0,0,0,0,0,0,0,0
2019,"Thomson AP, Hudson",Thomson AP, Hudson,MIM,,9,0,0,0,12,0,0,0,0
2019,"Travassos, Jack",Travassos, Jack,BUR,,1,0,0,0,2,0,0,0,0
2019,"Vail, Tanner",Vail, Tanner,SCA,,18,0,0,0,4,0,0,0,0
2019,"Vautour AP, Dawson",Vautour AP, Dawson,KWE,,2,0,0,0,2,0,0,0,0
2019,"Vautour, Dawson",Vautour, Dawson,KWE,,1,0,0,0,0,0,0,0,0
2019,"Vezina, James",Vezina, James,BRA,,1,0,0,0,0,0,0,0,0
2019,"Weber AP, Travis",Weber AP, Travis,KWE,,2,0,0,0,0,0,0,0,0
2019,"Webster AP, Jackson",Webster AP, Jackson,BLS,,1,0,0,0,0,0,0,0,0
2019,"Wheeler, John",Wheeler, John,WHI,,2,0,0,0,0,0,0,0,0
2019,"Wheller, John (AP)",Wheller, John (AP),WHI,,4,0,0,0,0,0,0,0,0
2019,"Wilson, Mike",Wilson, Mike,SCA,,1,0,0,0,2,0,0,0,0
2019,"X Cook Down, Owen",X Cook Down, Owen,BLS,,8,0,0,0,4,0,0,0,0
2019,"X Kauffeldt, Taylor",X Kauffeldt, Taylor,BRA,,15,0,0,0,19,0,0,0,0
2019,"X Rutty, Nolan",X Rutty, Nolan,WHI,,3,0,0,0,6,0,0,0,0
2018,"Teat, Jeff",Teat, Jeff,BRA,O,17,40,72,112,13,2,10,3,1
2018,"Smith, Ryan",Smith, Ryan,BUR,F,20,52,49,101,0,8,11,3,0
2018,"Petterson, Clarke",Petterson, Clarke,BRA,O,18,33,64,97,6,3,10,2,4
2018,"Lanchbury, Ryan",Lanchbury, Ryan,BUR,O,16,30,58,88,28,7,14,0,2
2018,"Staats, Austin",Staats, Austin,SNA,O,14,42,45,87,73,5,11,6,1
2018,"Donville, Jonathan",Donville, Jonathan,MIM,O,18,37,47,84,14,12,3,1,3
2018,"Boushy, Chris",Boushy, Chris,BUR,O,18,36,48,84,10,6,4,0,0
2018,"Simmons, Alex",Simmons, Alex,SCA,F,13,37,45,82,18,7,16,3,0
2018,"Cook, Tanner",Cook, Tanner,WHI,F,18,46,28,74,91,4,5,1,1
2018,"Kurtz, Tye",Kurtz, Tye,KWE,F,20,19,54,73,22,2,10,0,1
2018,"Waters, Kyle",Waters, Kyle,ORA,F,19,42,31,73,4,6,7,3,0
2018,"Currie, Damon",Currie, Damon,BUR,O,18,23,43,66,2,6,6,1,1
2018,"Zavitz, Carter",Zavitz, Carter,SCA,O,17,30,36,66,8,5,10,2,0
2018,"Del Zotto, Scott",Del Zotto, Scott,KWE,F,14,32,34,66,20,11,11,0,0
2018,"Dawick, Josh",Dawick, Josh,TOR,F,19,26,39,65,0,2,8,0,2
2018,"McConvey, Thomas",McConvey, Thomas,MIM,O,20,25,35,60,14,0,8,2,1
2018,"Pyke, Spencer",Pyke, Spencer,KWE,F,19,30,29,59,17,5,2,0,0
2018,"Knox, Jason",Knox, Jason,BUR,O,14,15,44,59,16,2,19,0,1
2018,"Cattoni, Taite",Cattoni, Taite,PET,F,13,24,35,59,21,5,6,0,0
2018,"Pipher, Devin",Pipher, Devin,WHI,F,20,19,39,58,43,4,10,0,0
2018,"Longboat, Travis",Longboat, Travis,SNA,,17,27,31,58,12,6,5,2,2
2018,"Wittig, Jeff",Wittig, Jeff,SCA,O,16,24,34,58,4,8,12,0,1
2018,"Westley, Sean",Westley, Sean,PET,F,16,15,41,56,10,5,8,0,1
2018,"Hanna, Tristan",Hanna, Tristan,TOR,F,20,26,29,55,4,2,5,0,0
2018,"Williams, Dyson",Williams, Dyson,WHI,O,18,19,36,55,26,4,8,0,0
2018,"Lemieux, Hunter",Lemieux, Hunter,BUR,F,20,23,31,54,6,1,4,0,0
2018,"McNabb, Jake",McNabb, Jake,SCA,F,14,35,19,54,20,10,5,0,0
2018,"Mackay, Tyler",Mackay, Tyler,BRA,O,19,13,40,53,10,2,2,0,1
2018,"S Hill, Owen",S Hill, Owen,SNA,,15,24,29,53,6,3,5,1,1
2018,"Welsh, Brenden",Welsh, Brenden,BRA,F,20,15,37,52,8,3,9,1,0
2018,"Boudreau, Jake",Boudreau, Jake,BRA,,17,22,30,52,2,1,4,1,1
2018,"Cormier, Payton",Cormier, Payton,MIM,O,19,26,25,51,21,1,5,2,0
2018,"Erskine, Brett",Erskine, Brett,SCA,O,15,8,39,47,2,2,8,0,2
2018,"Kealey, Corson",Kealey, Corson,TOR,F,19,18,28,46,0,2,6,2,0
2018,"Pilon, Kealan",Pilon, Kealan,SCA,O,20,11,34,45,12,0,4,0,2
2018,"Powless, Leland",Powless, Leland,SNA,,17,17,28,45,23,2,6,0,1
2018,"Hogg, Graydon",Hogg, Graydon,WHI,O,18,20,24,44,16,9,2,1,1
2018,"Peshko, Johnathan",Peshko, Johnathan,MIM,F,20,15,28,43,2,2,6,0,0
2018,"Caskenette, Jordan",Caskenette, Jordan,ORA,F,20,12,31,43,2,1,7,0,0
2018,"Hasen, Austin",Hasen, Austin,BRA,O,18,24,19,43,24,7,2,0,0
2018,"Scott, Grant",Scott, Grant,ORA,F,20,12,30,42,6,3,4,0,2
2018,"Bomberry, Jeremy",Bomberry, Jeremy,SNA,,19,8,34,42,4,1,3,0,0
2018,"Thomas, Skkylar",Thomas, Skkylar,TOR,F,14,9,32,41,2,0,4,0,0
2018,"Cresswell, Braydon",Cresswell, Braydon,MIM,F,18,16,23,39,17,1,5,0,0
2018,"Reid, Jackson",Reid, Jackson,KWE,F,13,13,26,39,0,4,9,0,0
2018,"Kelly, Jack",Kelly, Jack,TOR,F,11,12,27,39,0,0,5,0,1
2018,"Kearnan, Brady",Kearnan, Brady,TOR,O,17,12,26,38,12,2,2,0,0
2018,"Whiteford, James",Whiteford, James,BRA,F,20,9,28,37,14,0,0,0,0
2018,"Brown, Travis",Brown, Travis,ORA,F,19,10,27,37,4,4,10,0,0
2018,"Nanticoke, Tehoka",Nanticoke, Tehoka,SNA,O,7,19,18,37,6,5,5,1,1
2018,"Mcdonald, Cam",Mcdonald, Cam,ORA,F,16,17,18,35,6,7,3,1,0
2018,"Walker, Ethan",Walker, Ethan,PET,F,9,18,17,35,37,2,4,0,0
2018,"Power, Jakob",Power, Jakob,BLS,F,20,21,13,34,73,3,5,0,1
2018,"Stevens, Jake",Stevens, Jake,KWE,,12,17,16,33,4,4,7,0,1
2018,"Acchione, Matthew",Acchione, Matthew,BLS,F,20,10,21,31,2,2,7,0,2
2018,"Buckshot, Devon",Buckshot, Devon,SNA,,11,10,21,31,12,2,4,0,1
2018,"Scott, Justin",Scott, Justin,MIM,O,14,12,17,29,6,1,1,0,0
2018,"Boissonneault, Mathieu",Boissonneault, Mathieu,WHI,D,20,14,14,28,8,1,1,1,1
2018,"Vince, Kyle",Vince, Kyle,BRA,F,20,18,10,28,14,0,0,0,0
2018,"Orpana, Devyn",Orpana, Devyn,KWE,O,19,15,13,28,37,1,5,0,0
2018,"Barnable, Ryan",Barnable, Ryan,WHI,D,14,14,14,28,2,0,0,1,0
2018,"Bowhunter, Wake:Riat",Bowhunter, Wake:Riat,SNA,F,12,6,21,27,7,0,1,0,1
2018,"Yetman, Bryce",Yetman, Bryce,WHI,O,8,8,18,26,8,1,4,0,0
2018,"McCannell, Mike",McCannell, Mike,ORA,T,20,11,14,25,8,1,3,0,2
2018,"Simons, Alec",Simons, Alec,MIM,O,20,5,19,24,13,1,2,0,0
2018,"Watson, Dylan",Watson, Dylan,ORA,F,14,10,14,24,6,1,3,0,0
2018,"Smith, Layne",Smith, Layne,TOR,O,9,18,6,24,2,5,0,0,0
2018,"Kaschalk, Patrick",Kaschalk, Patrick,BUR,DT,18,4,19,23,71,0,0,1,1
2018,"Clark, Taggart",Clark, Taggart,TOR,O,16,8,15,23,2,4,2,0,0
2018,"Pipher, Parker",Pipher, Parker,WHI,F,12,4,19,23,4,0,5,0,1
2018,"Ogilvie, Mitch",Ogilvie, Mitch,PET,T,20,5,17,22,6,0,1,0,1
2018,"Moyer, Carson",Moyer, Carson,BLS,T,20,10,12,22,14,0,4,0,0
2018,"DiCicco, Trent",DiCicco, Trent,KWE,F,19,6,16,22,31,0,0,0,0
2018,"Bukta, Curtis",Bukta, Curtis,ORA,F,18,8,14,22,10,0,1,0,0
2018,"Barrett, Trevor",Barrett, Trevor,BUR,O,15,10,12,22,6,0,1,0,0
2018,"Friesen, Owen",Friesen, Owen,SCA,D,20,3,17,20,14,0,2,0,0
2018,"Yarranton, Max",Yarranton, Max,PET,F,19,6,14,20,4,0,4,0,1
2018,"McConvey, Jonathon",McConvey, Jonathon,MIM,F,18,8,11,19,41,0,1,0,0
2018,"McGreggor, Brayden",McGreggor, Brayden,PET,O,20,9,9,18,35,0,1,1,0
2018,"Grenon, Nathan",Grenon, Nathan,TOR,F,18,7,11,18,29,1,0,0,0
2018,"Hill, Kevin Owen",Hill, Kevin Owen,SNA,T,16,3,15,18,16,0,1,0,1
2018,"Braniff, Nate",Braniff, Nate,BUR,F,11,7,11,18,0,0,0,0,0
2018,"Mayea, Devyn",Mayea, Devyn,BUR,D,20,3,14,17,103,0,0,0,0
2018,"Nishimura, Jackson",Nishimura, Jackson,TOR,D,20,9,8,17,22,0,0,0,0
2018,"Dominey, Scott",Dominey, Scott,ORA,T,20,7,10,17,46,0,0,1,0
2018,"Robinson, Justin",Robinson, Justin,BRA,D,20,3,14,17,30,0,0,1,3
2018,"Hudson, Robert",Hudson, Robert,MIM,T,20,10,7,17,16,0,1,0,1
2018,"Van Schepen, Seth",Van Schepen, Seth,BRA,O,18,7,10,17,2,1,3,0,0
2018,"Acchione, Cameron",Acchione, Cameron,BLS,F,17,7,10,17,2,1,4,0,0
2018,"Gustavsen, Mitch",Gustavsen, Mitch,TOR,D,20,8,8,16,108,0,1,0,0
2018,"Henrick, Jeff",Henrick, Jeff,ORA,T,20,6,10,16,70,0,0,1,0
2018,"Kilgour, Kyler",Kilgour, Kyler,SCA,O,20,7,9,16,21,1,1,1,1
2018,"McGregor, Gavin",McGregor, Gavin,SCA,F,18,5,11,16,2,0,1,0,0
2018,"Mclean, Brody",Mclean, Brody,KWE,O,14,6,10,16,7,1,0,0,0
2018,"Newbrough, Daire",Newbrough, Daire,KWE,F,20,4,11,15,14,0,0,1,1
2018,"Page, Carter",Page, Carter,PET,F,12,4,11,15,2,1,1,0,0
2018,"Harris, Latrell",Harris, Latrell,SCA,D,19,3,11,14,28,0,0,0,3
2018,"Thomson, Keaton",Thomson, Keaton,MIM,OD,19,4,10,14,14,0,3,0,0
2018,"Eames, Tyler",Eames, Tyler,WHI,T,19,6,8,14,8,0,0,1,0
2018,"McCrory, Liam",McCrory, Liam,BLS,F,18,5,9,14,16,2,2,0,1
2018,"Curtis, Riley",Curtis, Riley,PET,O,10,7,7,14,0,0,0,0,0
2018,"Stinson, Tyler",Stinson, Tyler,WHI,O,8,4,9,13,19,0,1,0,0
2018,"Deaken, Zack",Deaken, Zack,ORA,T,17,2,10,12,10,1,0,0,1
2018,"Sykes, Justin",Sykes, Justin,BRA,,4,6,6,12,2,2,1,1,0
2018,"Hiltz, Owen",Hiltz, Owen,PET,F,3,7,5,12,0,1,0,0,0
2018,"Whitcomb AP, Kobe",Whitcomb AP, Kobe,SNA,,3,4,8,12,0,0,3,0,1
2018,"Duncan, Matthew",Duncan, Matthew,TOR,T,20,2,9,11,16,0,0,0,0
2018,"Bushey, Jayden",Bushey, Jayden,PET,O,8,5,6,11,0,0,2,0,0
2018,"Pace, Alex",Pace, Alex,SCA,O,20,3,7,10,16,0,1,0,0
2018,"Mercey, Ben",Mercey, Ben,ORA,D,20,6,4,10,4,0,0,2,2
2018,"Stannard, Ethan",Stannard, Ethan,PET,F,17,2,8,10,6,0,2,0,0
2018,"Booth, Percy",Booth, Percy,SNA,F,17,1,9,10,43,0,0,0,2
2018,"Poole, Tanner",Poole, Tanner,BLS,T,16,5,5,10,17,1,1,1,0
2018,"Iacocca, Mackenzie",Iacocca, Mackenzie,KWE,,12,3,7,10,14,0,0,0,0
2018,"Handsor, Brett",Handsor, Brett,BLS,,11,8,2,10,7,5,1,0,0
2018,"Medeiros, Josh",Medeiros, Josh,BRA,D,20,1,8,9,30,0,1,0,1
2018,"Connor, Joe",Connor, Joe,BLS,T,20,0,9,9,43,0,0,0,0
2018,"Ellerton, Nick",Ellerton, Nick,TOR,D,20,3,6,9,16,0,0,0,0
2018,"Jacobs, Myles",Jacobs, Myles,SNA,,20,3,6,9,33,0,0,0,0
2018,"Staats, Jerry",Staats, Jerry,SNA,,16,2,7,9,69,0,1,0,1
2018,"Hamley, Cody",Hamley, Cody,KWE,,15,1,8,9,10,0,0,0,0
2018,"Driscoll, Kyle",Driscoll, Kyle,KWE,F,12,4,5,9,0,0,0,1,0
2018,"Rosa, Jake",Rosa, Jake,SNA,,9,3,6,9,0,0,0,0,0
2018,"Parker, Campbell",Parker, Campbell,BRA,O,7,4,5,9,6,1,0,0,0
2018,"Robinson, Mike",Robinson, Mike,PET,,7,4,5,9,2,1,1,0,0
2018,"Cato, Mario",Cato, Mario,SCA,F,4,4,5,9,0,1,0,0,0
2018,"Haley, Brock",Haley, Brock,WHI,,4,3,6,9,0,0,0,0,0
2018,"Firth (AP), Sam",Firth (AP), Sam,ORA,,3,6,3,9,0,2,0,1,0
2018,"Thompson (AP), Ty",Thompson (AP), Ty,ORA,,3,3,6,9,0,0,0,0,0
2018,"Dybowski, Zack",Dybowski, Zack,KWE,,20,2,6,8,14,0,0,0,0
2018,"Balawejder, Daniel",Balawejder, Daniel,MIM,D,20,0,8,8,18,0,0,0,1
2018,"Grant, Owen",Grant, Owen,TOR,T,20,5,3,8,30,1,0,1,0
2018,"Sykes, Matthew",Sykes, Matthew,MIM,D,20,2,6,8,26,0,0,0,0
2018,"Bolger, Dawson",Bolger, Dawson,KWE,T,19,2,6,8,19,0,0,0,0
2018,"Kirwin, Bailey",Kirwin, Bailey,BLS,D,17,2,6,8,9,0,2,1,0
2018,"Lee, Steven",Lee, Steven,BUR,D,17,0,8,8,50,0,0,0,1
2018,"Buchan, John",Buchan, John,BLS,F,15,4,4,8,8,1,3,0,0
2018,"Snider, Lucas",Snider, Lucas,KWE,,15,4,4,8,19,0,0,2,1
2018,"Stovel, Robbie",Stovel, Robbie,BRA,D,14,2,6,8,31,0,0,0,0
2018,"Limoges, Liam",Limoges, Liam,MIM,O,10,2,6,8,0,0,0,0,0
2018,"Kurtz, Reed",Kurtz, Reed,KWE,,5,4,4,8,0,0,1,0,0
2018,"Staveley, Kyle",Staveley, Kyle,ORA,D,20,2,5,7,10,0,0,0,0
2018,"Kamminga, Mason",Kamminga, Mason,SCA,T,20,4,3,7,49,0,0,0,1
2018,"Kauffeldt, Devlin",Kauffeldt, Devlin,BLS,T,19,2,5,7,47,0,0,0,0
2018,"Hall, Curtis",Hall, Curtis,KWE,D,19,1,6,7,8,0,1,0,0
2018,"Walker, Jason",Walker, Jason,BRA,T,17,1,6,7,20,0,0,0,1
2018,"Saunders, Jacob",Saunders, Jacob,BUR,T,13,2,5,7,18,0,1,0,0
2018,"English, Sam",English, Sam,BUR,F,4,2,5,7,0,0,0,0,0
2018,"Leclair, Liam",Leclair, Liam,SNA,D,20,1,5,6,4,0,0,0,2
2018,"Jones, Callum",Jones, Callum,BUR,T,20,3,3,6,38,0,0,0,0
2018,"Bolsterli, Oliver",Bolsterli, Oliver,SNA,D,20,2,4,6,6,0,0,0,1
2018,"Conley, Curtis",Conley, Curtis,TOR,T,20,1,5,6,20,0,0,0,0
2018,"Halls, Tyler",Halls, Tyler,ORA,T,19,2,4,6,13,0,0,0,0
2018,"Lyons, Brad",Lyons, Brad,PET,D,19,4,2,6,45,0,0,2,0
2018,"McCullough, Jordan",McCullough, Jordan,WHI,D,19,0,6,6,8,0,0,0,1
2018,"Lowes, Holden",Lowes, Holden,PET,T,17,1,5,6,0,0,0,0,0
2018,"Redding, Austin",Redding, Austin,BUR,T,12,2,4,6,2,0,0,0,0
2018,"McKenzie, Carter",McKenzie, Carter,KWE,T,11,1,5,6,21,0,0,0,0
2018,"Hendrycks, Tyler",Hendrycks, Tyler,PET,F,6,2,4,6,2,1,2,0,0
2018,"Davis, Cal",Davis, Cal,PET,D,4,3,3,6,0,0,0,0,0
2018,"Kitchen (AP), Adam",Kitchen (AP), Adam,PET,F,2,3,3,6,0,2,0,0,0
2018,"Laprade, Dylan",Laprade, Dylan,BUR,D,20,1,4,5,19,0,0,0,1
2018,"Jeffrey, Warren",Jeffrey, Warren,MIM,D,20,0,5,5,41,0,0,0,1
2018,"Tamas, Alec",Tamas, Alec,SCA,D,20,2,3,5,37,0,0,1,0
2018,"Toguri, Josh",Toguri, Josh,MIM,D,19,3,2,5,52,0,0,0,0
